Subject,CatNbr,Course Title,Sect,Type,Location,Summer 2019,Fall 2019,Spring 2020,Summer 2020,Fall 2020,Spring 2021,Summer 2021,Fall 2021,Spring 2022,Summer 2022,Fall 2022,Spring 2023,Summer 2023,Fall 2023,Spring 2024,Summer 2024,Fall 2024
CMPT,340,Biomedical Computing,D100,LEC,BURNABY,,,113.0,,,175.0,150.0,,,,,,,,,,
CMPT,340,Biomedical Computing,OL01,OLC,BURNABY,,,,,,,,,,,,,,150.0,150.0,,
CMPT,353,Computational Data Science,D100,LEC,BURNABY,148.0,150.0,,150.0,150.0,,150.0,150.0,,,150.0,,150.0,141.0,,150.0,141.0
CMPT,353,Computational Data Science,D100,LEC,SURREY,,,,,,,,,150.0,,,,,,,,
CMPT,353,Computational Data Science,E100,LEC,BURNABY,,,,,,,,,,,,,,,150.0,,
CMPT,354,Database Systems I,D100,LEC,BURNABY,198.0,110.0,113.0,200.0,,200.0,150.0,150.0,150.0,200.0,200.0,141.0,150.0,150.0,,150.0,
CMPT,354,Database Systems I,D100,LEC,SURREY,,,,,200.0,,,,,,,,,,,,
CMPT,354,Database Systems I,D200,LEC,BURNABY,,,,,,,,,,,,,,150.0,,,
CMPT,354,Database Systems I,D200,LEC,SURREY,,,118.0,,,,,150.0,,,200.0,,,,,,
CMPT,354,Database Systems I,D300,LEC,SURREY,,,,,,,,,,,,120.0,,,,,
CMPT,354,Database Systems I,D400,LEC,SURREY,,,,,,,,,,,,,,120.0,,,
CMPT,354,Database Systems I,E100,LEC,BURNABY,,,,,,,,,,,,,,,150.0,,150.0
CMPT,354,Database Systems I,E100,LEC,HRBRCNTR,,105.0,,,,,,,,,,,,,,,
CMPT,361,Intro to Computer Graphics,D100,LEC,BURNABY,100.0,150.0,,,150.0,150.0,,150.0,150.0,150.0,150.0,100.0,150.0,,,,
CMPT,361,Intro to Visual Computing,D100,LEC,BURNABY,,,,,,,,,,,,,,150.0,150.0,,150.0
CMPT,362,Mobile App Programming,D100,LEC,BURNABY,,,,,,,,,,150.0,150.0,,,,,,150.0
CMPT,362,Mobile App Programming,E100,LEC,BURNABY,,,,,,,,,,,,,,150.0,,,
CMPT,363,User Interface Dsgn,D100,LEC,BURNABY,,,90.0,100.0,100.0,,,,,120.0,100.0,100.0,,100.0,,,
CMPT,363,User Interface Dsgn,D100,LEC,SURREY,,,,,,100.0,100.0,,100.0,,,,100.0,,100.0,,
CMPT,363,User Interface Dsgn,D200,LEC,BURNABY,,,,,100.0,100.0,,,120.0,,,100.0,,,110.0,,
CMPT,363,User Interface Dsgn,D200,LEC,SURREY,,,,,,,,,,,100.0,,,100.0,,,
CMPT,363,User Interface Dsgn,E100,LEC,BURNABY,88.0,,,100.0,,,,100.0,,,,,,,,,
CMPT,363,User Interface Dsgn,E100,LEC,HRBRCNTR,,90.0,,,,,,,,,,,,,,,
CMPT,363,User Interface Dsgn,E200,LEC,BURNABY,,,,,,,,100.0,,,,,,,,,
CMPT,365,Multimedia Systems,D100,LEC,BURNABY,,120.0,120.0,150.0,,150.0,150.0,,150.0,,150.0,,,150.0,,150.0,
CMPT,365,Multimedia Systems,E100,LEC,BURNABY,,,,,,,,,,,,,,,100.0,,100.0
CMPT,371,Data Communications/Networking,D100,LEC,BURNABY,,75.0,,125.0,,,150.0,,150.0,,150.0,,,141.0,,,150.0
CMPT,371,Data Communications/Networking,D100,LEC,SURREY,,,,,150.0,150.0,,,,,,125.0,150.0,,150.0,120.0,
CMPT,371,Data Communications/Networking,D200,LEC,SURREY,,90.0,,,,,,,,,,,,,,,
CMPT,371,Data Communications/Networking,E100,LEC,BURNABY,150.0,,,,,,,150.0,,,,,,,,,
CMPT,371,Data Communications/Networking,E100,LEC,SURREY,,,,,,,,,,150.0,,,,,,,
CMPT,372,Web Development II,D100,LEC,SURREY,,,,,,,,,,,,150.0,150.0,,100.0,,
CMPT,372,Web Development II,D200,LEC,SURREY,,,,,,,,,,150.0,,,,,,,
CMPT,373,Software Development Methods,D100,LEC,SURREY,,64.0,62.0,,100.0,112.0,,104.0,,,100.0,,,100.0,,,100.0
CMPT,373,Software Development Methods,D200,LEC,SURREY,,,,,,112.0,,,,,,,,,,,
CMPT,376W,Prof. Resp. & Tech. Writing,D100,LEC,BURNABY,,,,,,,,,,,,,,100.0,100.0,100.0,100.0
CMPT,376W,Prof. Resp. & Tech. Writing,D100,LEC,SURREY,,,,,,,,,,,,,100.0,,,,
CMPT,376W,Prof. Resp. & Tech. Writing,D200,LEC,BURNABY,,,,,,,,,,,,,,,,100.0,
CMPT,376W,Prof. Resp. & Tech. Writing,D200,LEC,SURREY,,,,,,,,,,,,,,,100.0,,
CMPT,376W,Tech.Writing and Group Dynamic,D100,LEC,BURNABY,88.0,90.0,90.0,90.0,100.0,100.0,,100.0,100.0,106.0,,100.0,,,,,
CMPT,376W,Tech.Writing and Group Dynamic,D100,LEC,SURREY,,,,,,,,,,,100.0,,,,,,
CMPT,376W,Tech.Writing and Group Dynamic,D200,LEC,BURNABY,,,90.0,100.0,100.0,100.0,100.0,,,,,100.0,,,,,
CMPT,376W,Tech.Writing and Group Dynamic,D200,LEC,SURREY,,,,,,,,,100.0,,,,,,,,
CMPT,376W,Tech.Writing and Group Dynamic,D400,LEC,BURNABY,,,,,,,100.0,,,,,,,,,,
CMPT,379,Principles of Compiler Design,D100,LEC,BURNABY,125.0,,,120.0,150.0,,150.0,150.0,,,,,150.0,,,,
CMPT,379,Principles of Compiler Design,D100,LEC,SURREY,,,,,,,,,,,120.0,,,150.0,,,
CMPT,383,Programming Langs.,D100,LEC,BURNABY,190.0,,,120.0,150.0,,150.0,,100.0,,150.0,115.0,150.0,150.0,150.0,,150.0
CMPT,383,Programming Langs.,D100,LEC,SURREY,,110.0,,,,,,150.0,,200.0,,,,,,,
CMPT,403,System Security and Privacy,D100,LEC,BURNABY,,,,,,,,,,,,,120.0,,,142.0,
CMPT,404,Cryptography and Protocols,D100,LEC,BURNABY,,,93.0,,,120.0,,,,,,100.0,,,100.0,,
CMPT,405,Cmpt. Algorithms,D100,LEC,BURNABY,,65.0,48.0,,40.0,,,70.0,48.0,,75.0,75.0,,70.0,70.0,,40.0
CMPT,407,Computational Cmplx,D100,LEC,BURNABY,,50.0,,,,,,,,,,,102.0,,,,
CMPT,409,Spec.Topics/Theoretical Cmpt,D100,LEC,BURNABY,,,,,,,,,,120.0,,,,,,,
CMPT,409,Spec.Topics/Theoretical Cmpt,D100,SEM,BURNABY,,48.0,63.0,,,,120.0,,,,30.0,,,,30.0,,10.0
CMPT,409,Spec.Topics/Theoretical Cmpt,D200,LEC,BURNABY,,,,115.0,,,,,,,,,,,,,
CMPT,409,Spec.Topics/Theoretical Cmpt,D200,SEM,BURNABY,,,,,40.0,,,,,,15.0,,,,,,
CMPT,410,Machine Learning,D100,LEC,BURNABY,,,,,,,,,,,65.0,,,114.0,75.0,,40.0
CMPT,410,Machine Learning,E100,LEC,BURNABY,,,,,,,,,,,,73.0,,,,,
CMPT,411,Knowledge Representation,D100,LEC,BURNABY,,60.0,,,,,,,,,,,,,,,
CMPT,412,Computational Vision,D100,LEC,BURNABY,,120.0,,,120.0,,,115.0,,,,119.0,,,,,
CMPT,412,Computer Vision,D100,LEC,BURNABY,,,,,,,,,,,,,,120.0,,,120.0
CMPT,413,Computational Linguistics,D100,LEC,BURNABY,,80.0,,,120.0,,,,,,73.0,,,,80.0,,
CMPT,413,Computational Linguistics,E100,LEC,BURNABY,,,,,,,,120.0,,,,,,,,,
CMPT,414,Model-Based Computer Vision,D100,LEC,BURNABY,,,94.0,,,,,,,,,,,,,,
CMPT,415,Special Resrch Proje,D100,CAP,BURNABY,,,,,,,,,5.0,,,,,,,,
CMPT,415,Special Resrch Proje,D100,IND,BURNABY,3.0,1.0,1.0,6.0,4.0,1.0,5.0,8.0,,8.0,8.0,,8.0,10.0,15.0,15.0,
CMPT,415,Special Resrch Proje,D200,IND,BURNABY,1.0,,1.0,1.0,,6.0,5.0,5.0,,5.0,12.0,5.0,10.0,10.0,15.0,15.0,
CMPT,415,Special Resrch Proje,D300,IND,BURNABY,1.0,,5.0,,1.0,5.0,5.0,5.0,,15.0,5.0,10.0,15.0,10.0,15.0,15.0,
CMPT,415,Special Resrch Proje,D400,IND,BURNABY,1.0,,,4.0,1.0,5.0,12.0,5.0,1.0,5.0,10.0,15.0,5.0,10.0,15.0,15.0,
CMPT,415,Special Resrch Proje,D500,IND,BURNABY,1.0,,,1.0,1.0,5.0,3.0,,,5.0,,5.0,,,1.0,1.0,
CMPT,415,Special Resrch Proje,D600,IND,BURNABY,,,,1.0,2.0,,3.0,,,5.0,,5.0,,,,,
CMPT,415,Special Resrch Proje,D700,IND,BURNABY,,,,1.0,3.0,,,,,5.0,,5.0,,,,,
CMPT,415,Special Resrch Proje,D800,IND,BURNABY,,,,,1.0,,,,,5.0,,,,,,,
CMPT,415,Special Resrch Proje,D900,IND,BURNABY,,,,,1.0,,,,,5.0,,,,,,,
CMPT,416,Special Research Projects,D100,CAP,BURNABY,,,,,,,,,5.0,,,,,,,,
CMPT,416,Special Research Projects,D100,IND,BURNABY,,1.0,1.0,1.0,1.0,1.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,15.0,15.0,
CMPT,416,Special Research Projects,D200,IND,BURNABY,3.0,1.0,1.0,,1.0,5.0,3.0,5.0,,5.0,5.0,5.0,10.0,5.0,15.0,15.0,
CMPT,416,Special Research Projects,D300,IND,BURNABY,1.0,,,5.0,1.0,,1.0,,5.0,,5.0,5.0,5.0,5.0,15.0,15.0,
CMPT,416,Special Research Projects,D400,IND,BURNABY,,,,2.0,,,,,1.0,,5.0,5.0,,5.0,15.0,15.0,
CMPT,416,Special Research Projects,D500,IND,BURNABY,,,,,,,,,1.0,,,,,5.0,,15.0,
CMPT,416,Special Research Projects,D700,IND,BURNABY,,,,,,,,,,,,,,1.0,,,
CMPT,417,Intelligent Systems,D100,LEC,BURNABY,,80.0,70.0,,120.0,120.0,,120.0,,115.0,100.0,,,,,,90.0
CMPT,419,Spec.Topics/Artificial Intell.,D100,LEC,BURNABY,,32.0,158.0,90.0,,150.0,,,150.0,,,,90.0,,99.0,,
CMPT,419,Spec.Topics/Artificial Intell.,D200,LEC,BURNABY,,,,,,70.0,,,75.0,,,,,10.0,,,
CMPT,419,Spec.Topics/Artificial Intell.,E200,LEC,BURNABY,,,,,,,,,,,,,,,54.0,,
CMPT,420,Deep Learning,D100,LEC,BURNABY,,,,,,,,,,,,,,,45.0,,
CMPT,426,Practicum I,D100,COP,METRO,,50.0,55.0,40.0,15.0,40.0,40.0,200.0,60.0,60.0,60.0,60.0,60.0,60.0,80.0,80.0,80.0
CMPT,426,Practicum I,D100,SEC,METRO,70.0,,,,,,,,,,,,,,,,
CMPT,426,Practicum I,D200,COP,OFF,,15.0,40.0,30.0,15.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,80.0,80.0,80.0
CMPT,426,Practicum I,D200,SEC,OFF,10.0,,,,,,,,,,,,,,,,
CMPT,426,Practicum I,D300,COP,METRO,,30.0,30.0,30.0,15.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,
CMPT,426,Practicum I,D300,SEC,METRO,15.0,,,,,,,,,,,,,,,,
CMPT,426,Practicum I,D400,COP,OFF,,15.0,,,,40.0,40.0,40.0,,40.0,,,40.0,40.0,40.0,40.0,
CMPT,426,Practicum I,I100,COP,OFF,,30.0,5.0,,15.0,40.0,40.0,40.0,40.0,40.0,40.0,,40.0,40.0,40.0,40.0,40.0
CMPT,426,Practicum I,I100,SEC,OFF,1.0,,,,,,,,,,,,,,,,
CMPT,427,Practicum II,D100,COP,METRO,,30.0,55.0,40.0,15.0,40.0,40.0,80.0,60.0,70.0,60.0,60.0,70.0,60.0,80.0,80.0,80.0
CMPT,427,Practicum II,D100,SEC,METRO,75.0,,,,,,,,,,,,,,,,
CMPT,427,Practicum II,D200,COP,OFF,,15.0,20.0,30.0,15.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,80.0,80.0,80.0
CMPT,427,Practicum II,D200,SEC,OFF,10.0,,,,,,,,,,,,,,,,
CMPT,427,Practicum II,D300,COP,METRO,,30.0,30.0,30.0,15.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
CMPT,427,Practicum II,D300,SEC,METRO,10.0,,,,,,,,,,,,,,,,
CMPT,427,Practicum II,D400,COP,OFF,,,10.0,30.0,15.0,40.0,40.0,40.0,40.0,,,,,40.0,40.0,40.0,
CMPT,427,Practicum II,I100,COP,OFF,,30.0,5.0,5.0,15.0,,40.0,40.0,40.0,40.0,,,,,,40.0,
CMPT,427,Practicum II,I100,SEC,OFF,1.0,,,,,,,,,,,,,,,,
CMPT,428,Practicum III,D100,COP,METRO,,30.0,30.0,30.0,15.0,30.0,30.0,30.0,60.0,60.0,60.0,60.0,60.0,60.0,80.0,80.0,80.0
CMPT,428,Practicum III,D100,SEC,METRO,40.0,,,,,,,,,,,,,,,,
CMPT,428,Practicum III,D200,COP,OFF,,,30.0,30.0,,30.0,30.0,30.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
CMPT,428,Practicum III,D200,SEC,OFF,5.0,,,,,,,,,,,,,,,,
CMPT,428,Practicum III,D300,COP,METRO,,30.0,10.0,30.0,15.0,10.0,10.0,10.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
CMPT,428,Practicum III,D300,SEC,METRO,5.0,,,,,,,,,,,,,,,,
CMPT,428,Practicum III,D400,COP,OFF,,,,,15.0,10.0,10.0,,40.0,,40.0,,40.0,,,40.0,
CMPT,428,Practicum III,D400,SEC,OFF,5.0,,,,,,,,,,,,,,,,
CMPT,428,Practicum III,I100,COP,OFF,,30.0,5.0,,15.0,,,5.0,40.0,,,,,,,,
CMPT,428,Practicum III,I100,SEC,OFF,1.0,,,,,,,,,,,,,,,,
CMPT,429,Practicum IV,D100,COP,METRO,,30.0,30.0,30.0,15.0,30.0,30.0,30.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
CMPT,429,Practicum IV,D100,SEC,METRO,20.0,,,,,,,,,,,,,,,,
CMPT,429,Practicum IV,D200,COP,OFF,,,,30.0,15.0,30.0,30.0,30.0,,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
CMPT,429,Practicum IV,D200,SEC,OFF,5.0,,,,,,,,,,,,,,,,
CMPT,429,Practicum IV,D300,COP,METRO,,30.0,10.0,,15.0,10.0,10.0,10.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,
CMPT,429,Practicum IV,D300,SEC,METRO,10.0,,,,,,,,,,,,,,,,
CMPT,429,Practicum IV,D400,COP,OFF,,,,30.0,,10.0,10.0,10.0,,,,40.0,,,,,
CMPT,429,Practicum IV,I100,COP,OFF,,,5.0,,,,5.0,5.0,,,,,,40.0,,,
CMPT,430,Practicum V,D100,COP,METRO,,30.0,20.0,30.0,15.0,20.0,20.0,20.0,40.0,40.0,40.0,40.0,40.0,40.0,80.0,80.0,80.0
CMPT,430,Practicum V,D100,SEC,METRO,20.0,,,,,,,,,,,,,,,,
CMPT,430,Practicum V,D200,COP,OFF,,,,,15.0,,,,40.0,,,40.0,40.0,,,,
CMPT,430,Practicum V,D300,COP,METRO,,30.0,20.0,30.0,,,20.0,20.0,,,40.0,,40.0,40.0,,40.0,
CMPT,430,Practicum V,D400,COP,OFF,,,2.0,30.0,,,2.0,2.0,40.0,,,,,,,,
CMPT,430,Practicum V,I100,COP,OFF,,,,,,,,,,40.0,,,40.0,,,,
CMPT,430,Practicum V,I100,SEC,OFF,1.0,,,,,,,,,,,,,,,,
CMPT,431,Distributed Systems,D100,LEC,BURNABY,,95.0,,,120.0,,120.0,120.0,,,120.0,80.0,,120.0,100.0,,113.0
CMPT,431,Distributed Systems,D100,LEC,SURREY,,,98.0,,,,,,,,,,,,,,
CMPT,431,Distributed Systems,E100,LEC,BURNABY,,,,,,,,,120.0,,,,,,,,
CMPT,433,Embedded Systems,D100,LEC,SURREY,,90.0,,,,100.0,,,100.0,,,100.0,,,100.0,,
CMPT,441,Computational Biology,D100,LEC,BURNABY,,50.0,,,60.0,,,60.0,,,,,,50.0,,,50.0
CMPT,450,Computer Architecture,D100,LEC,BURNABY,,,,,,,,70.0,,,90.0,,,90.0,,,90.0
CMPT,454,Database Systems II,D100,LEC,BURNABY,145.0,128.0,,200.0,120.0,150.0,,120.0,150.0,,115.0,100.0,,,,120.0,
CMPT,454,Database Systems II,D100,LEC,SURREY,,,145.0,,,,120.0,,,145.0,,,120.0,,,,
CMPT,454,Database Systems II,D300,LEC,SURREY,,,,,,,,,,,,,,120.0,,,
CMPT,454,Database Systems II,E100,LEC,BURNABY,,,,,,,,,,,,,,,120.0,,120.0
CMPT,456,Info Retrieval and Web Search,D100,LEC,BURNABY,,90.0,,180.0,,,,,,,,,,,,,
CMPT,459,Special Topics Database Systs,D100,LEC,BURNABY,,,112.0,140.0,120.0,,180.0,,120.0,30.0,115.0,12.0,,,,,75.0
CMPT,459,Special Topics Database Systs,D200,LEC,BURNABY,,,,,,,,,50.0,,,,,,65.0,,
CMPT,459,Special Topics Database Systs,E100,LEC,BURNABY,,,,,,120.0,,,,,,,,,,,
CMPT,459,Special Topics Database Systs,E200,LEC,BURNABY,,,,,,,,,,,,,,,75.0,,
CMPT,461,Comp. Photo. & Image Manip.,D100,LEC,BURNABY,,,,,,50.0,,,50.0,,,40.0,,,30.0,,
CMPT,464,Geometric Modelling in CG,D100,LEC,BURNABY,,,33.0,,,30.0,,30.0,,,,20.0,,,,,20.0
CMPT,466,Animation,D100,LEC,BURNABY,,40.0,,,,,,,50.0,,,35.0,,,,,
CMPT,469,Spec.Topics/Computer Graphics,D100,LEC,BURNABY,,35.0,,,,30.0,,100.0,,,50.0,,,,21.0,,40.0
CMPT,469,Spec.Topics/Computer Graphics,D100,LEC,SURREY,,,,,,,,,,,,,30.0,,,,
CMPT,469,Spec.Topics/Computer Graphics,D300,LEC,BURNABY,,,,,,,,,,,,,,,40.0,,
CMPT,470,Web-Based Info Syst,D100,LEC,BURNABY,88.0,,,,,,,100.0,,,,,,,,,
CMPT,470,Web-Based Info Syst,D100,LEC,SURREY,,,90.0,,100.0,,,,,,,,,,,,
CMPT,470,Web-Based Info Syst,E100,LEC,BURNABY,,,,90.0,,,,,,,,,,,,,
CMPT,470,Web-Based Info Syst,E100,LEC,SURREY,,,,,,,120.0,,,,,,,,,,
CMPT,471,Networking II,D100,LEC,BURNABY,105.0,,,125.0,120.0,,120.0,,,,120.0,,,,100.0,100.0,
CMPT,471,Networking II,D100,LEC,SURREY,,90.0,,,,,,,,,,,,,,,
CMPT,471,Networking II,E100,LEC,BURNABY,,,,,,,,120.0,,,,,,,,,
CMPT,473,"Software Testing, Reliab & Sec",D100,LEC,BURNABY,,,,,,,,,150.0,,,,,,,,
CMPT,473,"Software Testing, Reliab & Sec",D100,LEC,SURREY,,,120.0,,100.0,120.0,,,,,,,,120.0,,,120.0
CMPT,473,"Software Testing, Reliab & Sec",E100,LEC,SURREY,,,,,,,,,,,120.0,,,,,,
CMPT,474,Web Systems Architecture,D100,LEC,SURREY,,,80.0,,100.0,120.0,,116.0,,,,120.0,,,120.0,,
CMPT,475,Requirements Engineering,D100,LEC,BURNABY,,,,,,,,,175.0,,78.0,120.0,115.0,,,,
CMPT,475,Requirements Engineering,E100,LEC,BURNABY,110.0,,90.0,90.0,100.0,120.0,,97.0,,,,,,,120.0,,115.0
CMPT,475,Requirements Engineering,E200,LEC,BURNABY,,,,,,,,,,,,,,175.0,,,
CMPT,476,Quantum Algorithms,D100,LEC,BURNABY,,,,,,,,,,,,,,,85.0,,
CMPT,477,Intro to Formal Verification,D100,LEC,BURNABY,,,,,,,,,,,100.0,,,65.0,,,50.0
CMPT,477,Intro to Formal Verification,E100,LEC,BURNABY,,,,,100.0,,120.0,,,,,,,,,,
CMPT,478,Curr Topics Quantum Computing,E100,LEC,BURNABY,,,,,,,,,,,,,,,,115.0,
CMPT,479,Spec.Topics/Computing Systems,D100,LEC,BURNABY,,45.0,28.0,,,,120.0,30.0,,120.0,15.0,25.0,,20.0,,,20.0
CMPT,479,Spec.Topics/Computing Systems,D200,LEC,BURNABY,,,,,,100.0,,30.0,,,,,,80.0,25.0,,
CMPT,479,Spec.Topics/Computing Systems,D300,LEC,BURNABY,,,,,,,,,,,,,,25.0,36.0,,
CMPT,479,Spec.Topics/Computing Systems,E100,LEC,BURNABY,,,,,,,,,,,60.0,,,26.0,,,
CMPT,479,Spec.Topics/Computing Systems,E100,LEC,SURREY,,,,,,,,,,,,,,,,40.0,
CMPT,479,Spec.Topics/Computing Systems,E200,LEC,BURNABY,,,,,40.0,,,,,,,,,,,,
CMPT,489,Spec.Top. in Programming Lang.,D100,LEC,BURNABY,,30.0,,,,,,,,,,25.0,,95.0,,39.0,25.0
CMPT,489,Spec.Top. in Programming Lang.,D100,LEC,SURREY,,,,,,,120.0,,,,,,,,,,
CMPT,493,Digital Media Practicum,D100,PRA,BURNABY,,,,,,,,,,,,,12.0,,10.0,10.0,
CMPT,494,SoSy Capstone Project I,D100,CAP,BURNABY,,,,,5.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
CMPT,494,SoSy Capstone Project I,D200,CAP,BURNABY,,,,,5.0,10.0,,10.0,10.0,,,,,10.0,10.0,10.0,
CMPT,494,SoSy Capstone Project I,D300,CAP,BURNABY,,,,,5.0,10.0,,10.0,,,,,,,10.0,,
CMPT,494,SoSy Capstone Project I,D400,CAP,BURNABY,,,,,,10.0,,,,,,,,,,,
CMPT,495,SoSy Capstone Project II,D100,CAP,BURNABY,,,,,,10.0,3.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,
CMPT,495,SoSy Capstone Project II,D200,CAP,BURNABY,,,,,,10.0,3.0,,10.0,,,,,,10.0,10.0,
CMPT,495,SoSy Capstone Project II,D300,CAP,BURNABY,,,,,,10.0,3.0,,10.0,,,,,,,10.0,
CMPT,496,Directed Studies,D100,SEM,BURNABY,,,,,,,,,,5.0,10.0,10.0,5.0,10.0,10.0,,
CMPT,496,Directed Studies,D200,SEM,BURNABY,,,,,,,,,,,,,,10.0,,,
CMPT,497,Dual Degree Capstone Project,D100,IND,BURNABY,,,5.0,,,5.0,,,10.0,10.0,,5.0,,5.0,,,
CMPT,498,Honours Research Project,D100,IND,BURNABY,,,,1.0,,2.0,,,,,2.0,,,2.0,,5.0,
CMPT,498,Honours Research Project,D200,IND,BURNABY,,,1.0,,,1.0,,,,,,,,,,,
CMPT,499,Spec.Topics/Cmpt Hardware,D100,SEM,BURNABY,,40.0,,,,,,,,,,,,,,,
COGS,100,Exploring the Mind,B100,LEC,BURNABY,,,,,,,,,,,,,140.0,,,150.0,
COGS,100,Exploring the Mind,B100,LEC,HRBRCNTR,,,,,,,,,,,,100.0,,,,,
COGS,100,Exploring the Mind,B200,LEC,HRBRCNTR,,,,,,,,,,,,,,140.0,,,
COGS,100,Exploring the Mind,B900,LEC,SURREY,,,,,,,,,,,,100.0,,,140.0,,
COGS,100,Exploring the Mind,D100,LEC,BURNABY,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,175.0,100.0,100.0,100.0,,100.0,140.0,,150.0
COGS,100,Exploring the Mind,D200,LEC,BURNABY,100.0,,,,,,,,,,,,,,,,
COGS,100,Exploring the Mind,D200,LEC,HRBRCNTR,,100.0,,,,,,100.0,,,,,,,,,
COGS,100,Exploring the Mind,D300,LEC,BURNABY,,,,,,,,100.0,,,,,,,,,
COGS,100,Exploring the Mind,D800,LEC,SURREY,,,100.0,,,,,,,,,,,,,,
COGS,100,Exploring the Mind,D900,LEC,SURREY,,100.0,,,100.0,100.0,,,100.0,,,,,,,,150.0
COGS,100,Exploring the Mind,E100,LEC,HRBRCNTR,,,,,100.0,,,,,,,,,,,,
COGS,110,Learning in Everyday Life,D009,LEC,SURREY,,,,,,,,,,,,100.0,,,,,
COGS,110,Learning in Everyday Life,D100,LEC,BURNABY,100.0,102.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112.0,100.0,100.0,115.0,150.0,100.0
COGS,110,Learning in Everyday Life,D200,LEC,BURNABY,,,,,,,,100.0,,,,,,100.0,91.0,,
COGS,110,Learning in Everyday Life,D900,LEC,SURREY,,,100.0,,,100.0,,,,,,,,,,,
COGS,200,Foundations Cognitive Science,D100,LEC,BURNABY,,,31.0,,,45.0,,,20.0,,,21.0,,,58.0,,60.0
COGS,300,Sel.Top. in Cognitive Science,D100,SEM,BURNABY,,,20.0,,,,,20.0,,,20.0,,,44.0,,,
COGS,310,Consciousness,D100,LEC,BURNABY,,20.0,,,20.0,,,30.0,,,20.0,,,25.0,,,24.0
COGS,315,Formal Methods,D100,LEC,BURNABY,,,,,,20.0,,,20.0,,16.0,,,,20.0,,39.0
COGS,350,Directed Readings,D100,IND,BURNABY,,,,10.0,,,,,,,,,1.0,1.0,,,
COGS,380,Directed Research,D100,IND,BURNABY,,,,10.0,,,,,,,,,,,,,
COGS,490,Honours Project I,D100,IND,BURNABY,,5.0,,,,,,,,,,,,,,,
COGS,491,Honours Project II,D100,IND,BURNABY,,,1.0,,,,,,,,,,,,,,
CRIM,101,Introduction  to Criminology,C100,OLC,BURNABY,,,,,60.0,60.0,60.0,60.0,60.0,,,,,,,,
CRIM,101,Introduction  to Criminology,C100,SEC,BURNABY,55.0,55.0,55.0,60.0,,,,,,,,,,,,,
CRIM,101,Introduction  to Criminology,D100,LEC,BURNABY,150.0,375.0,300.0,,425.0,170.0,136.0,340.0,340.0,220.0,400.0,400.0,160.0,400.0,400.0,140.0,200.0
CRIM,101,Introduction  to Criminology,D200,LEC,BURNABY,,,,,,,,,,,,,,,,,200.0
CRIM,101,Introduction  to Criminology,D900,LEC,SURREY,,180.0,120.0,,187.0,170.0,,170.0,170.0,,200.0,200.0,,200.0,200.0,,200.0
CRIM,101,Introduction  to Criminology,E100,LEC,BURNABY,,,,150.0,119.0,,,,,,,,,,,,
CRIM,101,Introduction  to Criminology,J100,LEC,SURREY,,,,32.0,,,,,,,,,,,,,
CRIM,103,Psychological Expln. Behavior,C100,OLC,BURNABY,,,,,60.0,60.0,60.0,60.0,60.0,,,,,,,,
CRIM,103,Psychological Expln. Behavior,C100,SEC,BURNABY,55.0,55.0,,60.0,,,,,,,,,,,,,
CRIM,103,Psychological Expln. Behavior,C200,OLC,BURNABY,,,,,60.0,60.0,,,,,,,,,,,
CRIM,103,Psychological Expln. Behavior,C200,SEC,BURNABY,,,,60.0,,,,,,,,,,,,,
CRIM,103,Psychological Expln. Behavior,D100,LEC,BURNABY,90.0,135.0,120.0,,170.0,170.0,,170.0,170.0,180.0,200.0,300.0,,,200.0,120.0,200.0
CRIM,103,Psychological Expln. Behavior,D200,LEC,BURNABY,,,,,,,,,,,,,,,195.0,,
CRIM,103,Psychological Expln. Behavior,D900,LEC,SURREY,,120.0,90.0,,85.0,,,119.0,,,120.0,,,100.0,,,100.0
CRIM,103,Psychological Expln. Behavior,E100,LEC,BURNABY,,,,,,,,,,,,,,200.0,,,
CRIM,103,Psychological Expln. Behavior,J100,LEC,HRBRCNTR,,,32.0,,,,,,,,,,,,,,
CRIM,104,Sociological Expln. Behavior,C100,OLC,BURNABY,,,,,60.0,,60.0,60.0,60.0,,,,,,,,
CRIM,104,Sociological Expln. Behavior,C100,SEC,BURNABY,55.0,55.0,55.0,,,,,,,,,,,,,,
CRIM,104,Sociological Expln. Behavior,C200,OLC,BURNABY,,,,,60.0,,,,,,,,,,,,
